,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
8636,2019,5,30,5,97,0.188327551,0.049977853866393245
8592,2019,5,5,5,16,0.0,0.049977853866393245
8593,2019,5,6,5,40,0.0,0.049977853866393245
8594,2019,5,7,5,21,0.0,0.049977853866393245
8596,2019,5,8,5,12,0.0,0.049977853866393245
8597,2019,5,9,5,36,0.0,0.049977853866393245
8598,2019,5,10,5,70,0.0,0.049977853866393245
8602,2019,5,11,5,9,0.0,0.049977853866393245
8603,2019,5,12,5,17,0.0,0.049977853866393245
8604,2019,5,13,5,74,0.0,0.049977853866393245
8608,2019,5,14,5,33,0.0,0.049977853866393245
8609,2019,5,15,5,74,0.0,0.049977853866393245
8610,2019,5,16,5,51,0.0,0.049977853866393245
8611,2019,5,17,5,4,0.0,0.049977853866393245
8612,2019,5,18,5,34,0.0,0.049977853866393245
8613,2019,5,19,5,22,0.0,0.049977853866393245
8618,2019,5,20,5,89,0.0,0.049977853866393245
8622,2019,5,21,5,8,0.0,0.049977853866393245
8623,2019,5,22,5,87,0.0,0.049977853866393245
8624,2019,5,23,5,93,0.0,0.049977853866393245
8630,2019,5,24,5,20,0.0,0.049977853866393245
8634,2019,5,29,5,95,0.094163202,0.049977853866393245
8587,2019,5,3,5,48,0.0,0.049977853866393245
6109,2013,4,25,5,29,0.0,0.049977853866393245
6252,2013,8,2,5,21,0.0,0.049977853866393245
6111,2013,4,26,5,16,0.0,0.049977853866393245
6197,2013,6,21,5,62,0.0,0.049977853866393245
6196,2013,6,20,5,100,0.0,0.049977853866393245
6195,2013,6,19,5,102,0.0,0.049977853866393245
6194,2013,6,18,5,107,0.0,0.049977853866393245
6193,2013,6,17,5,71,0.0,0.049977853866393245
6192,2013,6,16,5,51,0.0,0.049977853866393245
6233,2013,7,19,5,63,0.0,0.049977853866393245
6190,2013,6,15,5,27,0.0,0.049977853866393245
6189,2013,6,14,5,53,0.0,0.049977853866393245
6198,2013,6,22,5,30,0.0,0.049977853866393245
6188,2013,6,13,5,105,0.0,0.049977853866393245
6186,2013,6,11,5,36,0.015982358,0.049977853866393245
6185,2013,6,10,5,108,0.000353196,0.049977853866393245
6234,2013,7,20,5,70,0.0,0.049977853866393245
6183,2013,6,9,5,29,0.0,0.049977853866393245
6182,2013,6,8,5,55,0.0,0.049977853866393245
6181,2013,6,7,5,99,0.0,0.049977853866393245
6180,2013,6,6,5,106,0.0,0.049977853866393245
6179,2013,6,5,5,53,0.0,0.049977853866393245
6178,2013,6,4,5,66,0.0,0.049977853866393245
6187,2013,6,12,5,23,0.0,0.049977853866393245
6199,2013,6,23,5,88,0.000196102,0.049977853866393245
6200,2013,6,24,5,37,0.0,0.049977853866393245
6232,2013,7,18,5,65,0.0,0.049977853866393245
6228,2013,7,14,5,77,0.0,0.049977853866393245
6227,2013,7,13,5,45,0.0,0.049977853866393245
6226,2013,7,12,5,82,0.0,0.049977853866393245
6225,2013,7,11,5,83,0.0,0.049977853866393245
6224,2013,7,10,5,79,0.0,0.049977853866393245
6221,2013,7,9,5,72,0.0,0.049977853866393245
6220,2013,7,8,5,48,0.0,0.049977853866393245
6219,2013,7,7,5,75,0.0,0.049977853866393245
6218,2013,7,6,5,86,0.0,0.049977853866393245
6217,2013,7,5,5,87,0.0,0.049977853866393245
6216,2013,7,4,5,88,0.0,0.049977853866393245
6215,2013,7,3,5,57,0.019606652,0.049977853866393245
6214,2013,7,2,5,93,0.0,0.049977853866393245
6213,2013,7,1,5,98,0.0,0.049977853866393245
6212,2013,6,30,5,85,0.0,0.049977853866393245
6211,2013,6,29,5,95,0.0,0.049977853866393245
6210,2013,6,28,5,102,0.0,0.049977853866393245
6209,2013,6,27,5,99,0.0,0.049977853866393245
6231,2013,7,17,5,67,0.0,0.049977853866393245
6207,2013,6,26,5,27,0.0,0.049977853866393245
6206,2013,6,25,5,50,0.0,0.049977853866393245
6177,2013,6,3,5,109,0.0,0.049977853866393245
6176,2013,6,2,5,47,0.0,0.049977853866393245
6175,2013,6,1,5,75,0.0,0.049977853866393245
6174,2013,5,31,5,55,0.0,0.049977853866393245
6139,2013,5,11,5,31,0.0,0.049977853866393245
6241,2013,7,27,5,59,0.0,0.049977853866393245
6137,2013,5,10,5,57,0.0,0.049977853866393245
6135,2013,5,9,5,7,0.0,0.049977853866393245
6134,2013,5,8,5,57,0.0,0.049977853866393245
6133,2013,5,7,5,54,0.0,0.049977853866393245
6132,2013,5,6,5,24,0.0,0.049977853866393245
6131,2013,5,5,5,50,0.0,0.049977853866393245
6243,2013,7,28,5,56,0.0,0.049977853866393245
6128,2013,5,4,5,16,0.0,0.049977853866393245
6125,2013,5,3,5,8,0.0,0.049977853866393245
6245,2013,7,29,5,55,0.0,0.049977853866393245
6123,2013,5,2,5,6,0.0,0.049977853866393245
6246,2013,7,30,5,12,0.0,0.049977853866393245
6121,2013,5,1,5,39,0.0,0.049977853866393245
6119,2013,4,30,5,20,0.0,0.049977853866393245
6248,2013,7,31,5,17,0.0,0.049977853866393245
6117,2013,4,29,5,32,0.0,0.049977853866393245
6115,2013,4,28,5,32,0.0,0.049977853866393245
6250,2013,8,1,5,46,0.0,0.049977853866393245
6113,2013,4,27,5,28,0.0,0.049977853866393245
6240,2013,7,26,5,19,0.0,0.049977853866393245
8684,2019,6,30,5,90,0.0,0.049977853866393245
6141,2013,5,12,5,78,0.0,0.049977853866393245
6143,2013,5,14,5,69,0.0,0.049977853866393245
6172,2013,5,30,5,68,0.0,0.049977853866393245
6171,2013,5,29,5,51,0.0,0.049977853866393245
6168,2013,5,28,5,15,0.0,0.049977853866393245
6167,2013,5,27,5,7,0.0,0.049977853866393245
6235,2013,7,21,5,40,0.0,0.049977853866393245
6163,2013,5,26,5,6,0.0,0.049977853866393245
6236,2013,7,22,5,59,0.0,0.049977853866393245
6157,2013,5,25,5,10,0.0,0.049977853866393245
6156,2013,5,24,5,101,0.0,0.049977853866393245
6155,2013,5,23,5,19,0.0,0.049977853866393245
6237,2013,7,23,5,64,0.0,0.049977853866393245
6153,2013,5,22,5,85,0.0,0.049977853866393245
6238,2013,7,24,5,60,0.0,0.049977853866393245
6151,2013,5,21,5,49,0.0,0.049977853866393245
6150,2013,5,20,5,83,0.0,0.049977853866393245
6239,2013,7,25,5,58,0.0,0.049977853866393245
6148,2013,5,19,5,7,0.0,0.049977853866393245
6147,2013,5,18,5,46,0.0,0.049977853866393245
6146,2013,5,17,5,46,0.0,0.049977853866393245
6145,2013,5,16,5,49,0.0,0.049977853866393245
6144,2013,5,15,5,46,0.0,0.049977853866393245
6142,2013,5,13,5,77,0.0,0.049977853866393245
3079,2018,6,28,5,34,0.0,0.050892634134724696
8691,2019,7,1,5,52,0.0,0.049977853866393245
8695,2019,7,3,5,30,0.0,0.049977853866393245
3755,2019,7,15,5,18,0.0,0.050892634134724696
3123,2018,7,22,5,11,0.0,0.050892634134724696
3757,2019,7,16,5,16,0.0,0.050892634134724696
3759,2019,7,17,5,14,0.0,0.050892634134724696
3118,2018,7,21,5,11,0.0,0.050892634134724696
3761,2019,7,18,5,10,0.0,0.050892634134724696
3763,2019,7,19,5,13,0.0,0.050892634134724696
3769,2019,7,20,5,12,0.0,0.050892634134724696
3771,2019,7,21,5,4,0.0,0.050892634134724696
3753,2019,7,14,5,18,0.0,0.050892634134724696
3773,2019,7,22,5,8,0.0,0.050892634134724696
3777,2019,7,24,5,8,0.0,0.050892634134724696
3110,2018,7,13,5,18,0.0,0.050892634134724696
3779,2019,7,25,5,7,0.0,0.050892634134724696
3781,2019,7,26,5,2,0.0,0.050892634134724696
3108,2018,7,12,5,19,0.0,0.050892634134724696
3783,2019,7,27,5,6,0.0,0.050892634134724696
3785,2019,7,28,5,4,0.0,0.050892634134724696
3106,2018,7,11,5,20,0.0,0.050892634134724696
3787,2019,7,29,5,3,0.0,0.050892634134724696
3775,2019,7,23,5,9,0.0,0.050892634134724696
3125,2018,7,23,5,9,0.0,0.050892634134724696
3751,2019,7,13,5,17,0.0,0.050892634134724696
3749,2019,7,12,5,22,0.0,0.050892634134724696
3715,2019,6,27,5,34,0.0,0.050892634134724696
3717,2019,6,28,5,25,0.0,0.050892634134724696
3137,2018,7,29,5,3,0.0,0.050892634134724696
3719,2019,6,29,5,31,0.0,0.050892634134724696
3721,2019,6,30,5,31,0.0,0.050892634134724696
3135,2018,7,28,5,4,0.0,0.050892634134724696
3728,2019,7,1,5,17,0.0,0.050892634134724696
3729,2019,7,2,5,28,0.0,0.050892634134724696
3732,2019,7,3,5,12,0.0,0.050892634134724696
3733,2019,7,4,5,24,0.0,0.050892634134724696
3734,2019,7,5,5,27,0.0,0.050892634134724696
3133,2018,7,27,5,8,0.0,0.050892634134724696
3737,2019,7,6,5,17,0.0,0.050892634134724696
3739,2019,7,7,5,25,0.0,0.050892634134724696
3131,2018,7,26,5,7,0.0,0.050892634134724696
3741,2019,7,8,5,25,0.0,0.050892634134724696
3743,2019,7,9,5,15,0.0,0.050892634134724696
3129,2018,7,25,5,9,0.0,0.050892634134724696
3745,2019,7,10,5,22,0.0,0.050892634134724696
3747,2019,7,11,5,20,0.0,0.050892634134724696
3127,2018,7,24,5,8,0.0,0.050892634134724696
3791,2019,7,30,5,5,0.0,0.050892634134724696
3713,2019,6,26,5,9,0.0,0.050892634134724696
3104,2018,7,10,5,22,0.0,0.050892634134724696
3795,2019,8,1,5,4,0.0,0.050892634134724696
3086,2018,7,1,5,17,0.0,0.050892634134724696
8085,2018,7,23,5,61,0.0,0.049977853866393245
8084,2018,7,22,5,63,0.0,0.049977853866393245
3082,2018,6,30,5,31,0.0,0.050892634134724696
4160,2020,5,31,5,34,0.0,0.050892634134724696
3080,2018,6,29,5,30,0.0,0.050892634134724696
8077,2018,7,13,5,73,0.0,0.049977853866393245
8076,2018,7,12,5,76,0.0,0.049977853866393245
8075,2018,7,11,5,78,0.0,0.049977853866393245
8087,2018,7,24,5,51,0.0,0.049977853866393245
8074,2018,7,10,5,83,0.0,0.049977853866393245
8072,2018,7,8,5,93,0.0,0.049977853866393245
8071,2018,7,7,5,89,0.0,0.049977853866393245
8070,2018,7,6,5,94,0.0,0.049977853866393245
8069,2018,7,5,5,60,0.0,0.049977853866393245
8068,2018,7,4,5,84,0.0,0.049977853866393245
8067,2018,7,3,5,94,0.0,0.049977853866393245
8066,2018,7,2,5,100,0.0,0.049977853866393245
8065,2018,7,1,5,56,0.0,0.049977853866393245
8061,2018,6,30,5,91,0.0,0.049977853866393245
8073,2018,7,9,5,90,0.0,0.049977853866393245
8088,2018,7,25,5,58,0.0,0.049977853866393245
8089,2018,7,26,5,57,0.0,0.049977853866393245
8090,2018,7,27,5,56,0.0,0.049977853866393245
3102,2018,7,9,5,27,0.0,0.050892634134724696
3797,2019,8,2,5,4,0.0,0.050892634134724696
3799,2019,8,3,5,1,0.0,0.050892634134724696
3100,2018,7,8,5,28,0.0,0.050892634134724696
3801,2019,8,4,5,2,0.0,0.050892634134724696
3803,2019,8,5,5,2,0.0,0.050892634134724696
3098,2018,7,7,5,26,0.0,0.050892634134724696
3805,2019,8,6,5,1,0.0,0.050892634134724696
3807,2019,8,7,5,1,0.0,0.050892634134724696
3096,2018,7,6,5,29,0.0,0.050892634134724696
3094,2018,7,5,5,25,0.0,0.050892634134724696
3092,2018,7,4,5,26,0.0,0.050892634134724696
3090,2018,7,3,5,30,0.0,0.050892634134724696
8099,2018,8,3,5,39,0.0,0.049977853866393245
3088,2018,7,2,5,33,0.0,0.050892634134724696
8097,2018,8,2,5,42,0.0,0.049977853866393245
8096,2018,8,1,5,46,0.0,0.049977853866393245
8094,2018,7,31,5,43,0.0,0.049977853866393245
8093,2018,7,30,5,44,0.0,0.049977853866393245
8092,2018,7,29,5,31,0.0,0.049977853866393245
8091,2018,7,28,5,42,0.0,0.049977853866393245
3793,2019,7,31,5,5,0.0,0.050892634134724696
3139,2018,7,30,5,4,0.0,0.050892634134724696
3708,2019,6,25,5,37,0.0,0.050892634134724696
3706,2019,6,24,5,12,0.0,0.050892634134724696
8732,2019,7,29,5,47,0.0,0.049977853866393245
8736,2019,7,30,5,52,0.0,0.049977853866393245
8737,2019,7,31,5,50,0.0,0.049977853866393245
8739,2019,8,1,5,46,0.0,0.049977853866393245
8740,2019,8,2,5,46,0.0,0.049977853866393245
8741,2019,8,3,5,33,0.0,0.049977853866393245
8742,2019,8,4,5,38,0.0,0.049977853866393245
8744,2019,8,5,5,28,0.0,0.049977853866393245
8746,2019,8,6,5,32,0.0,0.049977853866393245
8730,2019,7,28,5,44,0.0,0.049977853866393245
8748,2019,8,7,5,25,0.0,0.049977853866393245
8751,2019,8,9,5,33,0.0,0.049977853866393245
8752,2019,8,10,5,17,0.0,0.049977853866393245
8753,2019,8,11,5,12,0.0,0.049977853866393245
8754,2019,8,12,5,4,0.0,0.049977853866393245
8755,2019,8,13,5,23,0.0,0.049977853866393245
8757,2019,8,14,5,14,0.0,0.049977853866393245
3609,2019,5,1,5,1,0.0,0.050892634134724696
8761,2019,8,15,5,18,0.0,0.049977853866393245
3612,2019,5,2,5,1,0.0,0.050892634134724696
8749,2019,8,8,5,28,0.0,0.049977853866393245
8729,2019,7,27,5,49,0.0,0.049977853866393245
8728,2019,7,26,5,15,0.0,0.049977853866393245
8727,2019,7,25,5,54,0.0,0.049977853866393245
8696,2019,7,4,5,66,0.0,0.049977853866393245
8697,2019,7,5,5,88,0.0,0.049977853866393245
8699,2019,7,6,5,73,0.0,0.049977853866393245
8701,2019,7,7,5,85,0.0,0.049977853866393245
8702,2019,7,8,5,85,0.0,0.049977853866393245
8703,2019,7,9,5,53,0.0,0.049977853866393245
8704,2019,7,10,5,83,0.0,0.049977853866393245
8705,2019,7,11,5,78,0.0,0.049977853866393245
8706,2019,7,12,5,85,0.0,0.049977853866393245
8707,2019,7,13,5,71,0.0,0.049977853866393245
8708,2019,7,14,5,74,0.0,0.049977853866393245
8709,2019,7,15,5,73,0.0,0.049977853866393245
8710,2019,7,16,5,70,0.0,0.049977853866393245
8711,2019,7,17,5,59,0.0,0.049977853866393245
8712,2019,7,18,5,37,0.0,0.049977853866393245
8713,2019,7,19,5,64,0.0,0.049977853866393245
8718,2019,7,20,5,63,0.0,0.049977853866393245
8719,2019,7,21,5,18,0.0,0.049977853866393245
8721,2019,7,22,5,64,0.0,0.049977853866393245
8724,2019,7,23,5,61,0.0,0.049977853866393245
8726,2019,7,24,5,57,0.0,0.049977853866393245
8763,2019,8,16,5,10,0.0,0.049977853866393245
8764,2019,8,17,5,5,0.0,0.049977853866393245
8765,2019,8,18,5,5,0.0,0.049977853866393245
8767,2019,8,19,5,15,0.0,0.049977853866393245
8806,2019,9,5,5,2,0.0,0.049977853866393245
8808,2019,9,6,5,2,0.0,0.049977853866393245
3639,2019,5,12,5,10,0.0,0.050892634134724696
3641,2019,5,13,5,15,0.0,0.050892634134724696
3645,2019,5,14,5,7,0.0,0.050892634134724696
3647,2019,5,15,5,15,0.0,0.050892634134724696
3649,2019,5,16,5,12,0.0,0.050892634134724696
3651,2019,5,17,5,2,0.0,0.050892634134724696
3652,2019,5,18,5,8,0.0,0.050892634134724696
3654,2019,5,19,5,8,0.0,0.050892634134724696
3659,2019,5,20,5,19,0.0,0.050892634134724696
3665,2019,5,21,5,2,0.0,0.050892634134724696
3667,2019,5,22,5,24,0.0,0.050892634134724696
3669,2019,5,23,5,28,0.0,0.050892634134724696
3673,2019,5,24,5,8,0.0,0.050892634134724696
3147,2018,8,3,5,2,0.0,0.050892634134724696
3145,2018,8,2,5,2,0.0,0.050892634134724696
3143,2018,8,1,5,4,0.0,0.050892634134724696
3141,2018,7,31,5,4,0.0,0.050892634134724696
3703,2019,6,22,5,12,0.0,0.050892634134724696
3704,2019,6,23,5,12,0.0,0.050892634134724696
3637,2019,5,11,5,2,0.0,0.050892634134724696
8692,2019,7,2,5,89,0.0,0.049977853866393245
8804,2019,9,4,5,2,0.0,0.049977853866393245
3633,2019,5,10,5,11,0.0,0.050892634134724696
3619,2019,5,3,5,4,0.0,0.050892634134724696
8769,2019,8,20,5,2,0.0,0.049977853866393245
8771,2019,8,21,5,7,0.0,0.049977853866393245
3621,2019,5,4,5,4,0.0,0.050892634134724696
8773,2019,8,22,5,14,0.0,0.049977853866393245
8777,2019,8,23,5,11,0.0,0.049977853866393245
3623,2019,5,5,5,2,0.0,0.050892634134724696
8781,2019,8,24,5,7,0.0,0.049977853866393245
8782,2019,8,25,5,3,0.0,0.049977853866393245
8784,2019,8,26,5,6,0.0,0.049977853866393245
3625,2019,5,6,5,3,0.0,0.050892634134724696
8786,2019,8,27,5,8,0.0,0.049977853866393245
8788,2019,8,28,5,6,0.0,0.049977853866393245
3627,2019,5,7,5,3,0.0,0.050892634134724696
8792,2019,8,29,5,5,0.0,0.049977853866393245
3629,2019,5,8,5,2,0.0,0.050892634134724696
8794,2019,8,30,5,2,0.0,0.049977853866393245
8796,2019,8,31,5,4,0.0,0.049977853866393245
3631,2019,5,9,5,7,0.0,0.050892634134724696
8798,2019,9,1,5,3,0.0,0.049977853866393245
8800,2019,9,2,5,2,0.0,0.049977853866393245
8802,2019,9,3,5,2,0.0,0.049977853866393245
4162,2020,6,1,5,9,0.0,0.050892634134724696
9258,2020,8,31,5,1,0.0,0.049977853866393245
2988,2018,4,28,5,1,0.0,0.050892634134724696
9862,2021,6,24,5,11,0.0,0.049977853866393245
9863,2021,6,25,5,35,0.0,0.049977853866393245
9864,2021,6,26,5,20,0.0,0.049977853866393245
7502,2017,8,14,5,14,0.0,0.049977853866393245
9867,2021,6,27,5,94,0.0,0.049977853866393245
9869,2021,6,28,5,47,0.0,0.049977853866393245
9870,2021,6,29,5,14,0.0,0.049977853866393245
9872,2021,6,30,5,55,0.0,0.049977853866393245
9874,2021,7,1,5,94,0.0,0.049977853866393245
5107,2011,6,9,5,14,0.0,0.049977853866393245
9876,2021,7,2,5,59,0.0,0.049977853866393245
9877,2021,7,3,5,86,0.0,0.049977853866393245
9878,2021,7,4,5,83,0.0,0.049977853866393245
9879,2021,7,5,5,63,0.0,0.049977853866393245
9880,2021,7,6,5,79,0.0,0.049977853866393245
9881,2021,7,7,5,41,0.0,0.049977853866393245
9882,2021,7,8,5,84,0.0,0.049977853866393245
9883,2021,7,9,5,14,0.0,0.049977853866393245
9884,2021,7,10,5,10,0.0,0.049977853866393245
9885,2021,7,11,5,16,0.0,0.049977853866393245
9888,2021,7,12,5,8,0.0,0.049977853866393245
9861,2021,6,23,5,48,0.0,0.049977853866393245
9890,2021,7,13,5,72,0.0,0.049977853866393245
5109,2011,6,10,5,90,0.0,0.049977853866393245
9855,2021,6,22,5,106,0.0,0.049977853866393245
9815,2021,6,3,5,103,0.0,0.049977853866393245
9817,2021,6,4,5,105,0.0,0.049977853866393245
9819,2021,6,5,5,105,0.0,0.049977853866393245
9821,2021,6,6,5,103,0.0,0.049977853866393245
9823,2021,6,7,5,77,0.0,0.049977853866393245
9825,2021,6,8,5,104,0.0,0.049977853866393245
9827,2021,6,9,5,102,0.0,0.049977853866393245
9829,2021,6,10,5,97,0.0,0.049977853866393245
9831,2021,6,11,5,103,0.0,0.049977853866393245
9833,2021,6,12,5,97,0.0,0.049977853866393245
9835,2021,6,13,5,111,0.0,0.049977853866393245
9837,2021,6,14,5,73,0.0,0.049977853866393245
9839,2021,6,15,5,110,0.0,0.049977853866393245
9841,2021,6,16,5,111,0.030333335,0.049977853866393245
9843,2021,6,17,5,34,0.0,0.049977853866393245
9845,2021,6,18,5,62,0.0,0.049977853866393245
9847,2021,6,19,5,71,0.0,0.049977853866393245
5112,2011,6,13,5,103,0.000341828,0.049977853866393245
5111,2011,6,12,5,99,0.0,0.049977853866393245
9851,2021,6,20,5,12,0.0,0.049977853866393245
9853,2021,6,21,5,112,0.0,0.049977853866393245
5110,2011,6,11,5,106,0.0,0.049977853866393245
9813,2021,6,2,5,98,0.0,0.049977853866393245
5105,2011,6,8,5,40,0.0,0.049977853866393245
9893,2021,7,14,5,41,0.0,0.049977853866393245
7486,2017,8,6,5,14,0.0,0.049977853866393245
7483,2017,8,5,5,39,0.0,0.049977853866393245
7367,2017,5,5,5,53,0.0,0.049977853866393245
7481,2017,8,4,5,41,0.0,0.049977853866393245
7368,2017,5,6,5,58,0.0,0.049977853866393245
7479,2017,8,3,5,12,0.0,0.049977853866393245
7478,2017,8,2,5,28,0.0,0.049977853866393245
7476,2017,8,1,5,40,0.0,0.049977853866393245
7475,2017,7,31,5,47,0.0,0.049977853866393245
7370,2017,5,7,5,60,0.0,0.049977853866393245
7473,2017,7,30,5,52,0.0,0.049977853866393245
7371,2017,5,8,5,6,0.0,0.049977853866393245
7471,2017,7,29,5,54,0.0,0.049977853866393245
7469,2017,7,28,5,53,0.0,0.049977853866393245
7468,2017,7,27,5,49,0.0,0.049977853866393245
7372,2017,5,9,5,33,0.0,0.049977853866393245
7467,2017,7,26,5,29,0.0,0.049977853866393245
7374,2017,5,10,5,25,0.0,0.049977853866393245
7376,2017,5,11,5,18,0.0,0.049977853866393245
7377,2017,5,12,5,69,0.0,0.049977853866393245
7381,2017,5,13,5,70,0.0,0.049977853866393245
7365,2017,5,4,5,39,0.0,0.049977853866393245
5104,2011,6,7,5,98,0.0,0.049977853866393245
7488,2017,8,7,5,27,0.0,0.049977853866393245
7363,2017,5,3,5,34,0.0,0.049977853866393245
5103,2011,6,6,5,93,0.0,0.049977853866393245
9895,2021,7,15,5,10,0.0,0.049977853866393245
9896,2021,7,16,5,41,0.0,0.049977853866393245
9898,2021,7,17,5,53,0.0,0.049977853866393245
5101,2011,6,4,5,53,0.0,0.049977853866393245
5100,2011,6,3,5,53,0.0,0.049977853866393245
9901,2021,7,18,5,61,0.0,0.049977853866393245
9902,2021,7,19,5,59,0.0,0.049977853866393245
9903,2021,7,20,5,51,0.0,0.049977853866393245
9904,2021,7,21,5,47,0.0,0.049977853866393245
9905,2021,7,22,5,41,0.0,0.049977853866393245
9906,2021,7,23,5,49,0.0,0.049977853866393245
7500,2017,8,13,5,15,0.0,0.049977853866393245
5098,2011,6,2,5,35,0.0,0.049977853866393245
7356,2017,4,30,5,4,0.0,0.049977853866393245
7498,2017,8,12,5,27,0.0,0.049977853866393245
7357,2017,5,1,5,8,0.0,0.049977853866393245
7496,2017,8,11,5,25,0.0,0.049977853866393245
7359,2017,5,2,5,47,0.0,0.049977853866393245
7494,2017,8,10,5,24,0.0,0.049977853866393245
7492,2017,8,9,5,31,0.0,0.049977853866393245
7490,2017,8,8,5,34,0.0,0.049977853866393245
7466,2017,7,25,5,56,0.0,0.049977853866393245
9811,2021,6,1,5,58,0.0,0.049977853866393245
5113,2011,6,14,5,8,0.0,0.049977853866393245
5143,2011,7,10,5,76,0.0,0.049977853866393245
9733,2021,4,18,5,6,0.0,0.049977853866393245
5142,2011,7,9,5,84,0.0,0.049977853866393245
5141,2011,7,8,5,81,0.0,0.049977853866393245
9735,2021,4,19,5,4,0.0,0.049977853866393245
5140,2011,7,7,5,50,0.0,0.049977853866393245
9737,2021,4,20,5,6,0.0,0.049977853866393245
5139,2011,7,6,5,57,0.0,0.049977853866393245
9739,2021,4,21,5,21,0.0,0.049977853866393245
5138,2011,7,5,5,93,0.0,0.049977853866393245
9741,2021,4,22,5,22,0.0,0.049977853866393245
5137,2011,7,4,5,92,0.0,0.049977853866393245
9743,2021,4,23,5,6,0.0,0.049977853866393245
9744,2021,4,24,5,17,0.0,0.049977853866393245
5136,2011,7,3,5,63,0.0,0.049977853866393245
9746,2021,4,25,5,25,0.0,0.049977853866393245
5135,2011,7,2,5,85,0.0,0.049977853866393245
9748,2021,4,26,5,23,0.0,0.049977853866393245
5134,2011,7,1,5,43,0.0,0.049977853866393245
9750,2021,4,27,5,25,0.0,0.049977853866393245
5133,2011,6,30,5,88,0.0,0.049977853866393245
5144,2011,7,11,5,20,0.0,0.049977853866393245
9752,2021,4,28,5,22,0.0,0.049977853866393245
7505,2017,8,16,5,14,0.0,0.049977853866393245
5147,2011,7,12,5,78,0.0,0.049977853866393245
5168,2011,7,28,5,21,0.0,0.049977853866393245
5167,2011,7,27,5,28,0.0,0.049977853866393245
9721,2021,4,13,5,6,0.0,0.049977853866393245
5166,2011,7,26,5,52,0.0,0.049977853866393245
5165,2011,7,25,5,58,0.0,0.049977853866393245
5164,2011,7,24,5,31,0.0,0.049977853866393245
7351,2017,4,28,5,17,0.0,0.049977853866393245
5162,2011,7,23,5,23,0.0,0.049977853866393245
9725,2021,4,14,5,7,0.0,0.049977853866393245
5158,2011,7,22,5,20,0.0,0.049977853866393245
5157,2011,7,21,5,57,0.0,0.049977853866393245
5156,2011,7,20,5,43,0.0,0.049977853866393245
5155,2011,7,19,5,61,0.0,0.049977853866393245
9727,2021,4,15,5,9,0.0,0.049977853866393245
5154,2011,7,18,5,64,0.0,0.049977853866393245
5153,2011,7,17,5,61,0.0,0.049977853866393245
5152,2011,7,16,5,26,0.0,0.049977853866393245
9729,2021,4,16,5,8,0.0,0.049977853866393245
5151,2011,7,15,5,67,0.0,0.049977853866393245
5150,2011,7,14,5,35,0.0,0.049977853866393245
5149,2011,7,13,5,72,0.0,0.049977853866393245
9731,2021,4,17,5,5,0.0,0.049977853866393245
9809,2021,5,31,5,48,0.0,0.049977853866393245
5132,2011,6,29,5,95,0.0,0.049977853866393245
5131,2011,6,28,5,105,3.09e-05,0.049977853866393245
4163,2020,6,2,5,34,0.0,0.050892634134724696
9783,2021,5,19,5,15,0.0,0.049977853866393245
7354,2017,4,29,5,14,0.0,0.049977853866393245
9785,2021,5,20,5,22,0.0,0.049977853866393245
5121,2011,6,20,5,10,0.0,0.049977853866393245
5120,2011,6,19,5,48,0.0,0.049977853866393245
9788,2021,5,21,5,18,0.0,0.049977853866393245
5119,2011,6,18,5,51,0.0,0.049977853866393245
9790,2021,5,22,5,30,0.0,0.049977853866393245
9791,2021,5,23,5,24,0.0,0.049977853866393245
5118,2011,6,17,5,65,0.000449733,0.049977853866393245
9793,2021,5,24,5,38,0.0,0.049977853866393245
9794,2021,5,25,5,29,0.0,0.049977853866393245
5117,2011,6,16,5,111,0.002366061,0.049977853866393245
9796,2021,5,26,5,99,0.0,0.049977853866393245
5116,2011,6,15,5,93,0.0,0.049977853866393245
9798,2021,5,27,5,14,0.0,0.049977853866393245
9800,2021,5,28,5,90,0.0,0.049977853866393245
9802,2021,5,29,5,114,0.0,0.049977853866393245
7503,2017,8,15,5,13,0.0,0.049977853866393245
9806,2021,5,30,5,109,0.0,0.049977853866393245
