,Year,Month,Day,GHI,Energy,conversion_efficiency
1395,2011,8,2,73,0.0,0.02538197271449368
1396,2011,8,2,142,0.228416815,0.02538197271449368
8741,2021,12,2,93,0.005,0.021076165549330592
8695,2021,11,2,200,0.087000005,0.021076165549330592
1454,2011,9,2,26,0.0,0.02538197271449368
8935,2013,2,2,62,0.0,0.025337925396366326
9093,2014,3,2,308,0.217999995,0.025337925396366326
9164,2015,2,2,362,0.000798541,0.025337925396366326
9175,2015,4,2,485,0.520500004,0.025337925396366326
9520,2019,2,2,169,0.0,0.025337925396366326
9519,2019,2,2,109,0.0,0.025337925396366326
9485,2019,1,2,95,0.0,0.025337925396366326
9465,2018,12,2,169,0.079000004,0.025337925396366326
9464,2018,12,2,149,0.0,0.025337925396366326
1154,2021,5,2,3,0.0,0.006189134347155545
1155,2021,5,2,44,0.0,0.006189134347155545
9388,2018,1,2,281,0.0085,0.025337925396366326
9387,2018,1,2,209,0.134108514,0.025337925396366326
12089,2018,1,2,252,0.277999997,0.01986755472438175
12090,2018,1,2,176,0.180500001,0.01986755472438175
1198,2021,6,2,34,0.0,0.006189134347155545
1199,2021,6,2,98,0.0,0.006189134347155545
9287,2017,1,2,27,0.0295,0.025337925396366326
9219,2016,1,2,269,0.096000001,0.025337925396366326
9198,2015,12,2,105,0.012500001,0.025337925396366326
9197,2015,12,2,119,0.0,0.025337925396366326
1254,2021,7,2,16,0.0,0.006189134347155545
1255,2021,7,2,59,0.0,0.006189134347155545
9575,2019,12,2,163,0.116500005,0.025337925396366326
2045,2013,7,2,120,0.146260232,0.02538197271449368
362,2012,7,2,83,0.0,0.006189134347155545
7182,2013,2,2,16,0.0,0.021076165549330592
3005,2018,5,2,100,0.0,0.02538197271449368
3006,2018,5,2,191,0.06120339,0.02538197271449368
4654,2012,12,2,4,0.0,0.026988235229409144
4615,2012,11,2,61,0.0,0.026988235229409144
4614,2012,11,2,15,0.0,0.026988235229409144
12786,2019,2,2,36,0.009000001,0.011675860051742764
3049,2018,6,2,12,0.008662675,0.02538197271449368
4554,2012,10,2,212,0.302024573,0.026988235229409144
4665,2013,2,2,6,0.0,0.026988235229409144
4553,2012,10,2,121,0.0,0.026988235229409144
4508,2012,9,2,195,0.230501935,0.026988235229409144
3085,2018,7,2,183,0.06694971,0.02538197271449368
3086,2018,7,2,274,0.275176376,0.02538197271449368
4471,2012,5,2,95,0.0,0.026988235229409144
4470,2012,5,2,20,0.0,0.026988235229409144
4444,2012,4,2,164,0.035913296,0.026988235229409144
4389,2012,3,2,28,0.0,0.026988235229409144
4388,2012,3,2,14,0.0,0.026988235229409144
4509,2012,9,2,287,0.546500027,0.026988235229409144
4701,2013,3,2,41,0.0,0.026988235229409144
4702,2013,3,2,129,0.0,0.026988235229409144
4761,2013,4,2,195,0.021246867,0.026988235229409144
5096,2014,9,2,216,0.019500002,0.026988235229409144
5071,2014,6,2,303,0.520500004,0.026988235229409144
5047,2014,4,2,157,0.0045,0.026988235229409144
12696,2013,2,2,44,0.036499999,0.011675860051742764
5017,2014,3,2,124,0.0,0.026988235229409144
5016,2014,3,2,17,0.0,0.026988235229409144
2854,2017,8,2,81,0.0,0.02538197271449368
2855,2017,8,2,143,0.257499993,0.02538197271449368
4980,2014,2,2,25,0.0,0.026988235229409144
4968,2013,12,2,6,0.0,0.026988235229409144
4929,2013,11,2,37,0.0,0.026988235229409144
4928,2013,11,2,34,0.0,0.026988235229409144
4867,2013,10,2,77,0.149499997,0.026988235229409144
4866,2013,10,2,125,0.0,0.026988235229409144
2920,2017,10,2,20,0.0,0.02538197271449368
4824,2013,9,2,224,0.086500004,0.026988235229409144
2954,2018,4,2,19,0.0,0.02538197271449368
2955,2018,4,2,81,0.0,0.02538197271449368
4762,2013,4,2,301,0.381588548,0.026988235229409144
39,2021,6,2,1,0.0,0.0
3138,2018,8,2,203,0.11150001,0.02538197271449368
4351,2012,2,2,20,0.0,0.026988235229409144
4339,2011,12,2,27,0.0,0.026988235229409144
3348,2019,6,2,185,0.125500008,0.02538197271449368
3824,2020,10,2,49,0.0,0.02538197271449368
3823,2020,10,2,2,0.0,0.02538197271449368
3772,2020,9,2,125,0.0,0.02538197271449368
3771,2020,9,2,37,0.0,0.02538197271449368
3385,2019,7,2,168,0.147000015,0.02538197271449368
3714,2020,8,2,133,0.036499999,0.02538197271449368
3664,2020,7,2,79,0.0,0.02538197271449368
3626,2020,6,2,179,0.171000004,0.02538197271449368
12955,2014,7,2,9,0.006,0.008161909200131663
3439,2019,8,2,120,0.0,0.02538197271449368
3440,2019,8,2,209,0.197000012,0.02538197271449368
3586,2020,5,2,209,0.044,0.02538197271449368
3585,2020,5,2,121,0.134793282,0.02538197271449368
12967,2018,5,2,2,0.0,0.008161909200131663
3530,2019,10,2,29,0.0,0.02538197271449368
3529,2019,10,2,2,0.0,0.02538197271449368
3493,2019,9,2,115,0.0,0.02538197271449368
3492,2019,9,2,42,0.0,0.02538197271449368
3883,2021,4,2,20,0.0,0.02538197271449368
2803,2017,7,2,264,0.50150001,0.02538197271449368
3884,2021,4,2,89,0.0,0.02538197271449368
3938,2021,5,2,208,0.045500003,0.02538197271449368
4299,2011,11,2,17,0.0,0.026988235229409144
4298,2011,11,2,8,0.0,0.026988235229409144
4238,2011,10,2,237,0.099000007,0.026988235229409144
4237,2011,10,2,140,0.0,0.026988235229409144
3196,2018,10,2,9,0.0,0.02538197271449368
4196,2011,9,2,279,0.133000016,0.026988235229409144
4195,2011,9,2,7,0.009000001,0.026988235229409144
4163,2011,6,2,33,0.0,0.026988235229409144
4134,2021,10,2,20,0.0,0.02538197271449368
4133,2021,10,2,1,0.0,0.02538197271449368
4108,2021,9,2,127,0.135185897,0.02538197271449368
3255,2019,4,2,6,0.0,0.02538197271449368
3256,2019,4,2,19,0.0,0.02538197271449368
4072,2021,8,2,206,0.185499996,0.02538197271449368
12915,2018,9,2,4,0.0,0.016442459682950536
4030,2021,7,2,111,0.0,0.02538197271449368
3982,2021,6,2,178,0.216000021,0.02538197271449368
3307,2019,5,2,33,0.0,0.02538197271449368
3308,2019,5,2,37,0.068500005,0.02538197271449368
3937,2021,5,2,119,0.0,0.02538197271449368
7232,2013,3,2,230,0.055017982,0.021076165549330592
2802,2017,7,2,175,0.079000004,0.02538197271449368
5179,2015,4,2,69,0.009651822,0.026988235229409144
6733,2011,11,2,52,0.005,0.021076165549330592
6732,2011,11,2,53,0.0,0.021076165549330592
12457,2018,1,2,98,0.067000002,0.01465009186851987
2269,2014,6,2,152,0.0,0.02538197271449368
12458,2018,1,2,28,0.024500001,0.01465009186851987
6587,2021,10,2,87,0.0,0.026988235229409144
2302,2014,7,2,181,0.010500001,0.02538197271449368
6546,2021,9,2,214,0.230500013,0.026988235229409144
2232,2014,5,2,96,0.0,0.02538197271449368
6496,2021,4,2,179,0.0,0.026988235229409144
6441,2021,3,2,123,0.0,0.026988235229409144
6440,2021,3,2,40,0.0,0.026988235229409144
6403,2021,1,2,1,0.0,0.026988235229409144
6383,2020,11,2,83,0.161929578,0.026988235229409144
12485,2018,11,2,8,0.0,0.01465009186851987
2377,2015,5,2,145,0.195111811,0.02538197271449368
6339,2020,10,2,223,0.15550001,0.026988235229409144
6338,2020,10,2,130,0.0,0.026988235229409144
2343,2014,8,2,192,0.221000016,0.02538197271449368
6782,2011,12,2,95,0.0,0.021076165549330592
6783,2011,12,2,172,0.068000004,0.021076165549330592
6844,2012,1,2,18,0.0,0.021076165549330592
7181,2013,2,2,44,0.0,0.021076165549330592
7120,2013,1,2,117,0.0,0.021076165549330592
7119,2013,1,2,46,0.0,0.021076165549330592
161,2011,7,2,85,0.0,0.006189134347155545
160,2011,7,2,26,0.0,0.006189134347155545
2092,2013,8,2,51,0.0,0.02538197271449368
2093,2013,8,2,107,0.135865703,0.02538197271449368
7058,2012,12,2,79,0.0,0.021076165549330592
7057,2012,12,2,42,0.0,0.021076165549330592
10538,2018,1,2,440,0.17050001,0.02129186638497918
7007,2012,11,2,135,0.209107593,0.021076165549330592
6973,2012,5,2,82,0.0,0.021076165549330592
6972,2012,5,2,60,0.0,0.021076165549330592
2152,2013,9,2,46,0.0,0.02538197271449368
2153,2013,9,2,128,0.0,0.02538197271449368
6907,2012,2,2,85,0.018643253,0.021076165549330592
6906,2012,2,2,33,0.0,0.021076165549330592
2201,2013,10,2,45,0.0,0.02538197271449368
6845,2012,1,2,57,0.0,0.021076165549330592
6296,2020,9,2,222,0.216500014,0.026988235229409144
2415,2015,6,2,129,0.012811943,0.02538197271449368
6239,2020,4,2,85,0.0,0.026988235229409144
12583,2021,1,2,9,0.0,0.01465009186851987
2608,2016,7,2,38,0.0,0.02538197271449368
5687,2018,2,2,22,0.0,0.026988235229409144
5667,2017,12,2,23,0.0,0.026988235229409144
5640,2017,11,2,25,0.0,0.026988235229409144
5639,2017,11,2,10,0.0,0.026988235229409144
5585,2017,10,2,54,0.0,0.026988235229409144
5492,2017,4,2,77,0.135000005,0.026988235229409144
5451,2017,3,2,77,0.160634711,0.026988235229409144
12628,2021,2,2,108,0.0,0.01465009186851987
5418,2016,10,2,211,0.088500008,0.026988235229409144
5380,2016,9,2,228,0.1065,0.026988235229409144
2709,2017,5,2,88,0.0,0.02538197271449368
2710,2017,5,2,223,0.039000001,0.02538197271449368
5342,2016,5,2,131,0.008,0.026988235229409144
5319,2016,4,2,301,0.484500021,0.026988235229409144
5318,2016,4,2,196,0.006,0.026988235229409144
5279,2015,10,2,233,0.112000003,0.026988235229409144
2757,2017,6,2,186,0.086500004,0.02538197271449368
2758,2017,6,2,280,0.51700002,0.02538197271449368
100,2011,6,2,16,0.0,0.006189134347155545
5130,2014,10,2,135,0.0,0.026988235229409144
101,2011,6,2,35,0.0,0.006189134347155545
5760,2018,4,2,257,0.534542382,0.026988235229409144
6203,2020,3,2,111,0.161693051,0.026988235229409144
2445,2015,7,2,160,0.133512765,0.02538197271449368
6163,2019,11,2,37,0.0,0.026988235229409144
6112,2019,10,2,82,0.0,0.026988235229409144
6111,2019,10,2,115,0.0,0.026988235229409144
2484,2015,8,2,184,0.258579016,0.02538197271449368
6073,2019,9,2,202,0.382500023,0.026988235229409144
6010,2019,4,2,32,0.064500004,0.026988235229409144
6009,2019,4,2,30,0.0,0.026988235229409144
5958,2019,3,2,83,0.0,0.026988235229409144
5957,2019,3,2,24,0.0,0.026988235229409144
2523,2016,5,2,90,0.0,0.02538197271449368
5916,2019,2,2,17,0.0,0.026988235229409144
5846,2018,10,2,53,0.0,0.026988235229409144
5845,2018,10,2,44,0.0,0.026988235229409144
2561,2016,6,2,195,0.083000004,0.02538197271449368
2562,2016,6,2,290,0.309500039,0.02538197271449368
5811,2018,9,2,153,0.0,0.026988235229409144
5783,2018,5,2,287,0.421271205,0.026988235229409144
5759,2018,4,2,177,0.013101696,0.026988235229409144
10539,2018,1,2,468,0.273500025,0.02129186638497918
1743,2012,8,2,125,0.158743933,0.02538197271449368
11915,2021,2,2,264,0.0,0.019930263951486813
738,2018,5,2,29,0.0,0.006189134347155545
11554,2021,2,2,305,0.0,0.021247993170063293
412,2012,8,2,24,0.0,0.006189134347155545
11128,2021,1,2,275,0.0,0.02148469161396403
11359,2018,1,2,424,0.452000022,0.021247993170063293
11790,2019,2,2,474,0.780000031,0.019930263951486813
11610,2012,3,2,246,0.158277005,0.019930263951486813
446,2013,5,2,6,0.0,0.006189134347155545
11435,2019,2,2,517,0.416999996,0.021247993170063293
11914,2021,2,2,294,0.0,0.019930263951486813
700,2017,8,2,28,0.0,0.006189134347155545
10762,2021,2,2,171,0.027002983,0.02129186638497918
11300,2015,2,2,554,0.13902837,0.021247993170063293
11238,2012,3,2,386,0.011190884,0.021247993170063293
11553,2021,2,2,285,0.0,0.021247993170063293
11237,2012,3,2,69,0.0,0.021247993170063293
10874,2014,2,2,388,0.799000025,0.02148469161396403
10873,2014,2,2,411,0.64200002,0.02148469161396403
10625,2019,2,2,215,0.0,0.02129186638497918
11609,2012,3,2,80,0.143399417,0.019930263951486813
10624,2019,2,2,121,0.0,0.02129186638497918
11661,2015,2,2,510,0.137444228,0.019930263951486813
11299,2015,2,2,583,0.143576562,0.021247993170063293
11605,2011,11,2,13,0.0,0.019930263951486813
642,2017,5,2,47,0.0,0.006189134347155545
10969,2018,1,2,481,0.374000013,0.02148469161396403
683,2017,7,2,95,0.16075246,0.006189134347155545
10823,2012,3,2,310,0.166000009,0.02148469161396403
10824,2012,3,2,230,0.023314947,0.02148469161396403
559,2013,7,2,29,0.0,0.006189134347155545
560,2013,7,2,93,0.0,0.006189134347155545
10970,2018,1,2,476,0.422500014,0.02148469161396403
737,2018,5,2,2,0.0,0.006189134347155545
11183,2021,2,2,233,0.027002983,0.02148469161396403
10707,2021,1,2,289,0.0,0.02129186638497918
11054,2019,2,2,426,0.0,0.02148469161396403
11358,2018,1,2,455,0.460000038,0.021247993170063293
11184,2021,2,2,268,0.0,0.02148469161396403
11434,2019,2,2,546,0.048500001,0.021247993170063293
11277,2014,2,2,403,0.754500031,0.021247993170063293
11857,2021,1,2,163,0.0,0.019930263951486813
670,2017,6,2,102,0.160723493,0.006189134347155545
11055,2019,2,2,557,0.0,0.02148469161396403
10708,2021,1,2,228,0.0,0.02129186638497918
499,2013,6,2,38,0.0,0.006189134347155545
11127,2021,1,2,293,0.0,0.02148469161396403
10898,2015,2,2,596,0.122428179,0.02148469161396403
11719,2018,1,2,378,0.419500023,0.019930263951486813
11498,2021,1,2,252,0.0,0.021247993170063293
11499,2021,1,2,193,0.0,0.021247993170063293
610,2013,8,2,21,0.0,0.006189134347155545
11662,2015,2,2,452,0.083105594,0.019930263951486813
11278,2014,2,2,364,0.736000061,0.021247993170063293
10761,2021,2,2,116,0.081009194,0.02129186638497918
10897,2015,2,2,593,0.092206821,0.02148469161396403
11720,2018,1,2,320,0.363000035,0.019930263951486813
500,2013,6,2,47,0.0,0.006189134347155545
11500,2021,1,3,315,0.0,0.021247993170063293
1257,2021,7,3,86,0.0,0.006189134347155545
4135,2021,10,3,1,0.0,0.02538197271449368
7008,2012,11,3,46,0.024759389,0.021076165549330592
4136,2021,10,3,13,0.0,0.02538197271449368
9094,2014,3,3,431,0.479000032,0.025337925396366326
9095,2014,3,3,519,0.914499998,0.025337925396366326
11501,2021,1,3,305,0.0,0.021247993170063293
9165,2015,2,3,34,0.0,0.025337925396366326
5280,2015,10,3,229,0.061000004,0.026988235229409144
7009,2012,11,3,101,0.090320505,0.021076165549330592
12390,2015,2,3,17,0.0,0.01465009186851987
9143,2015,1,3,37,0.037163328,0.025337925396366326
4178,2011,8,3,299,0.612936854,0.026988235229409144
9142,2015,1,3,20,0.000329469,0.025337925396366326
2759,2017,6,3,178,0.0,0.02538197271449368
9062,2014,2,3,363,0.054000001,0.025337925396366326
7184,2013,2,3,187,0.0,0.021076165549330592
4301,2011,11,3,15,0.0,0.026988235229409144
4300,2011,11,3,8,0.0,0.026988235229409144
12831,2021,2,3,26,0.0,0.011675860051742764
7183,2013,2,3,99,0.0,0.021076165549330592
8937,2013,2,3,277,0.0015,0.025337925396366326
8938,2013,2,3,359,0.384500027,0.025337925396366326
163,2011,7,3,63,0.0,0.006189134347155545
1354,2011,7,3,165,0.316685408,0.02538197271449368
7122,2013,1,3,54,0.0,0.021076165549330592
7121,2013,1,3,20,0.0,0.021076165549330592
562,2013,7,3,57,0.0,0.006189134347155545
162,2011,7,3,20,0.0,0.006189134347155545
4240,2011,10,3,218,0.226500005,0.026988235229409144
561,2013,7,3,17,0.0,0.006189134347155545
8989,2013,12,3,75,0.079500005,0.025337925396366326
4239,2011,10,3,126,0.0,0.026988235229409144
11859,2021,1,3,219,0.0,0.019930263951486813
11858,2021,1,3,262,0.0,0.019930263951486813
3197,2018,10,3,1,0.0,0.02538197271449368
3198,2018,10,3,25,0.0,0.02538197271449368
9033,2014,1,3,21,0.014,0.025337925396366326
2094,2013,8,3,118,0.0,0.02538197271449368
2095,2013,8,3,208,0.09789522,0.02538197271449368
1317,2011,6,3,94,0.057329625,0.02538197271449368
10875,2014,2,3,601,1.183500051,0.02148469161396403
248,2012,5,3,22,0.0,0.006189134347155545
2760,2017,6,3,266,0.243000016,0.02538197271449368
9061,2014,2,3,280,0.0,0.025337925396366326
7059,2012,12,3,26,0.0,0.021076165549330592
1256,2021,7,3,26,0.0,0.006189134347155545
7060,2012,12,3,100,0.0,0.021076165549330592
6957,2012,3,3,99,0.011391326,0.021076165549330592
5452,2017,3,3,78,0.133863136,0.026988235229409144
1127,2020,9,3,2,0.0,0.006189134347155545
9522,2019,2,3,132,0.254999995,0.025337925396366326
9521,2019,2,3,109,0.012,0.025337925396366326
2233,2014,5,3,172,0.371000022,0.02538197271449368
12047,2016,1,3,126,0.10800001,0.01986755472438175
3309,2019,5,3,125,0.0,0.02538197271449368
12414,2016,1,3,12,0.0025,0.01465009186851987
12048,2016,1,3,83,0.091499999,0.01986755472438175
9466,2018,12,3,139,0.188500017,0.025337925396366326
6784,2011,12,3,14,0.0,0.021076165549330592
6785,2011,12,3,15,0.0,0.021076165549330592
3983,2021,6,3,183,0.134000003,0.02538197271449368
1156,2021,5,3,2,0.0,0.006189134347155545
9486,2019,1,3,185,0.138500005,0.025337925396366326
1157,2021,5,3,30,0.0,0.006189134347155545
6735,2011,11,3,82,0.0,0.021076165549330592
3310,2019,5,3,217,0.405000031,0.02538197271449368
10763,2021,2,3,145,0.0,0.02129186638497918
10764,2021,2,3,135,0.023500001,0.02129186638497918
15,2020,6,3,1,0.0,0.0
12025,2015,2,3,26,0.0,0.01986755472438175
11708,2017,7,3,203,0.304500014,0.019930263951486813
12026,2015,2,3,69,0.0,0.01986755472438175
9576,2019,12,3,172,0.299500018,0.025337925396366326
6684,2021,12,3,20,0.0,0.026988235229409144
1097,2020,8,3,43,0.0,0.006189134347155545
3939,2021,5,3,73,0.0,0.02538197271449368
3940,2021,5,3,114,0.0,0.02538197271449368
5493,2017,4,3,73,0.0,0.026988235229409144
9601,2020,1,3,71,0.0,0.025337925396366326
6734,2011,11,3,11,0.0,0.021076165549330592
1096,2020,8,3,2,0.0,0.006189134347155545
11664,2015,2,3,43,0.000865216,0.019930263951486813
5419,2016,10,3,214,0.086999997,0.026988235229409144
12413,2016,1,3,41,0.035500001,0.01465009186851987
3258,2019,4,3,92,0.0,0.02538197271449368
3257,2019,4,3,22,0.0,0.02538197271449368
9288,2017,1,3,28,0.0,0.025337925396366326
5357,2016,8,3,267,0.351999998,0.026988235229409144
9251,2016,3,3,112,0.0,0.025337925396366326
9250,2016,3,3,87,0.0,0.025337925396366326
6909,2012,2,3,19,0.0,0.021076165549330592
6956,2012,3,3,108,0.0,0.021076165549330592
5321,2016,4,3,295,0.558000028,0.026988235229409144
2155,2013,9,3,130,0.0,0.02538197271449368
2154,2013,9,3,46,0.0,0.02538197271449368
5320,2016,4,3,193,0.044,0.026988235229409144
9199,2015,12,3,235,0.042000003,0.025337925396366326
12391,2015,2,3,65,0.0,0.01465009186851987
9241,2016,2,3,93,0.0,0.025337925396366326
12629,2021,2,3,88,0.0125,0.01465009186851987
6908,2012,2,3,12,0.0,0.021076165549330592
2711,2017,5,3,81,0.0,0.02538197271449368
12630,2021,2,3,56,0.0185,0.01465009186851987
11681,2016,1,3,61,0.113000005,0.019930263951486813
4031,2021,7,3,164,0.13000001,0.02538197271449368
2202,2013,10,3,38,0.0,0.02538197271449368
6846,2012,1,3,47,0.0,0.021076165549330592
6847,2012,1,3,117,0.0,0.021076165549330592
4073,2021,8,3,202,0.117500007,0.02538197271449368
12918,2019,4,3,2,0.0,0.016442459682950536
9389,2018,1,3,193,0.134109318,0.025337925396366326
684,2017,7,3,84,0.160753429,0.006189134347155545
11680,2016,1,3,81,0.138999999,0.019930263951486813
12091,2018,1,3,253,0.53550005,0.01986755472438175
1200,2021,6,3,37,0.0,0.006189134347155545
1201,2021,6,3,103,0.0,0.006189134347155545
9390,2018,1,3,275,0.010500001,0.025337925396366326
9289,2017,1,3,61,0.0,0.025337925396366326
4352,2012,2,3,5,0.0,0.026988235229409144
8914,2013,1,3,108,0.002918929,0.025337925396366326
4617,2012,11,3,21,0.0,0.026988235229409144
8284,2019,3,3,143,0.0,0.021076165549330592
4931,2013,11,3,106,0.0,0.026988235229409144
4930,2013,11,3,32,0.0,0.026988235229409144
8241,2019,2,3,144,0.0,0.021076165549330592
8240,2019,2,3,73,0.0,0.021076165549330592
213,2011,8,3,41,0.0,0.006189134347155545
1854,2012,10,3,43,0.0,0.02538197271449368
8206,2019,1,3,113,0.040320925,0.021076165549330592
2896,2017,9,3,112,0.134011164,0.02538197271449368
4655,2012,12,3,7,0.0,0.026988235229409144
7712,2016,2,3,39,0.0,0.021076165549330592
1653,2012,6,3,192,0.08600001,0.02538197271449368
1654,2012,6,3,285,0.391499996,0.02538197271449368
11129,2021,1,3,317,0.0,0.02148469161396403
4616,2012,11,3,6,0.0,0.026988235229409144
8181,2018,12,3,78,0.0,0.021076165549330592
11602,2011,9,3,84,0.057500001,0.019930263951486813
1606,2012,5,3,109,0.0,0.02538197271449368
4555,2012,10,3,125,0.0,0.026988235229409144
4556,2012,10,3,219,0.207889825,0.026988235229409144
447,2013,5,3,8,0.0,0.006189134347155545
1895,2013,4,3,69,0.0,0.02538197271449368
1894,2013,4,3,16,0.0,0.02538197271449368
8374,2019,12,3,83,0.0,0.021076165549330592
3051,2018,6,3,291,0.521454871,0.02538197271449368
7587,2014,12,3,167,0.034923892,0.021076165549330592
8337,2019,11,3,187,0.061500005,0.021076165549330592
4969,2013,12,3,4,0.0,0.026988235229409144
3050,2018,6,3,195,0.110510565,0.02538197271449368
7626,2015,3,3,24,0.012594994,0.021076165549330592
10971,2018,1,3,434,0.506000042,0.02148469161396403
10972,2018,1,3,430,0.584500015,0.02148469161396403
1605,2012,5,3,43,0.0,0.02538197271449368
7666,2015,11,3,190,0.091499999,0.021076165549330592
8408,2020,2,3,75,0.134721726,0.021076165549330592
3008,2018,5,3,99,0.0,0.02538197271449368
4869,2013,10,3,138,0.0065,0.026988235229409144
4825,2013,9,3,227,0.104000002,0.026988235229409144
8013,2018,1,3,78,0.160931185,0.021076165549330592
12275,2021,2,3,274,0.047000002,0.01986755472438175
4763,2013,4,3,160,0.070085138,0.026988235229409144
7861,2017,3,3,229,0.293500006,0.021076165549330592
7976,2017,12,3,107,0.025500001,0.021076165549330592
7975,2017,12,3,81,0.0,0.021076165549330592
12276,2021,2,3,218,0.055000003,0.01986755472438175
7893,2017,4,3,45,0.0,0.021076165549330592
1744,2012,8,3,110,0.0,0.02538197271449368
1745,2012,8,3,196,0.18397975,0.02538197271449368
4808,2013,8,3,305,0.54400003,0.026988235229409144
4786,2013,5,3,153,0.143257648,0.026988235229409144
4785,2013,5,3,165,0.0,0.026988235229409144
7928,2017,11,3,121,0.182500005,0.021076165549330592
